,Unnamed: 0,ID,Title,Type,Number of Scanlation group,Awarded,Japanese publihsers,Oneshot,Scan start day,Scan latest day,Digitally published first by publisher,Simulus translate,Publish status,Completely scanlated,Artist,Publish year,Licensed,name of English publisher,English publishing status,Anime,Rating,Vote number,Action,Adult,Adventure,Comedy,Doujinshi,Drama,Ecchi,Fantasy,Gender Bender,Harem,Hentai,Historical,Horror,Josei,Lolicon,Martial Arts,Mature,Mecha,Mystery,Psychological,Romance,School Life,Sci-fi,Seinen,Shotacon,Shoujo,Shoujo Ai,Shounen,Shounen Ai,Slice of Life,Smut,Sports,Supernatural,Tragedy,Yaoi,Yuri
34,0,128412,Hakui-san to Robo,Manga,0,False,Takeshobo,False,Pass,Pass,False,False,Ongoing,No,Shiba,2016.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
35,0,125677,Hakumaden no Ishi,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Ongoing,No,HOSHINO Yasushi,2014.0,No,,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,0,169916,"Hakumai kara wa Nigerarenu: Doitsu de Tsukuru Nihonshoku, Itsumo nani ka ga Sorowanai",Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,No,SHIRONO Yuki,2019.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
37,0,41329,Hakumei Shoujo,Manga,0,False,Futabasha,False,Pass,Pass,False,False,Complete,No,ARAI Mariko,2009.0,No,,,False,Not rated,Not rated,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
38,0,77749,Hakumei to Mikochi,Manga,1,False,Enterbrain,False,02/10/16,10/10/19,False,False,Ongoing,No,KASHIKI Takuto,2011.0,Yes,Yen Press,7 Vols - Ongoing; Print,False,8.8,64,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
39,0,22195,Hakuryuu,Manga,0,False,Nihon Bungeisha,False,Pass,Pass,False,False,Complete,No,WATANABE Michio,1997.0,No,,,False,10,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40,0,136312,Hakuryuu Hadou,Manga,0,False,Nihon Bungeisha,False,Pass,Pass,False,False,Ongoing,No,WATANABE Michio,2016.0,No,,,False,Not rated,Not rated,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41,0,28970,Hakuryuu Legend,Manga,1,False,Nihon Bungeisha,False,11/18/12,11/18/12,False,False,Complete,No,WATANABE Michio,2008.0,No,,,False,8,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
42,0,108667,Hakuryuu Legend - Genshi Mafia Hen,Manga,0,False,Nihon Bungeisha,False,Pass,Pass,False,False,Complete,No,WATANABE Michio,2013.0,No,,,False,Not rated,Not rated,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
43,0,129878,Hakusen Igai Zenbu Umi - Shika mo Same Uyouyo!!,Manga,0,False,Media Factory,False,Pass,Pass,False,False,Unknown,No,Damy,2015.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44,0,69387,Hakushi no Hakui Joshi Kouryakuron,Manga,0,False,Houbunsha,False,Pass,Pass,False,False,Ongoing,No,KOUHI Yura,2011.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
45,0,9291,Hal,Manga,0,False,Wani Books,False,Pass,Pass,False,False,Complete,No,ASARI Yoshitoo,2000.0,No,,,False,6.1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
46,0,167749,Hal Metal Dolls,Manga,0,False,Hobunsha,False,Pass,Pass,False,False,Ongoing,No,Kakoben,2020.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
47,0,38086,Halcyon Lunch,Manga,4,False,Kodansha,False,05/01/09,02/01/20,False,False,Complete,Yes,SAMURA Hiroaki,2008.0,No,,,False,7.3,52,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
48,0,36231,Half & Half (SEO Kouji),Manga,2,False,Kodansha,False,08/30/08,08/21/20,False,False,Complete,Yes,SEO Kouji,2012.0,No,,,False,8,808,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
49,0,127948,Half & Half wa Onna-tachi,Manga,0,False,Shinchosha,False,Pass,Pass,False,False,Unknown,No,NATSUMI Rina,2015.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,55427,Half de Ittoko,Manga,0,False,Take Shobo,False,Pass,Pass,False,False,Complete,No,GOTO Hayako,2009.0,No,,,False,Not rated,Not rated,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1,0,5909,Halfna Bundake,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,HOSHISATO Mochiru,1990.0,No,,,False,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,145393,Halftime,Manga,1,False,Shueisha,True,11/02/17,11/02/17,False,False,Complete,Yes,SHIMABUKURO Mitsutoshi,2017.0,No,,,False,3.3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
3,0,29611,Hall Eigyou Nisshi,Manga,0,False,Byakuya Shobo,False,Pass,Pass,False,False,Complete,No,MURAMATSU Hiroki,2003.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,13421,Hallelujah,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Complete,No,NOUJOU Junichi,2007.0,No,,,False,Not rated,Not rated,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
5,0,127989,Halloween Night,Manga,1,False,Shueisha,True,10/31/15,10/31/15,False,False,Complete,Yes,Takabatake Enaga,2014.0,No,,,False,7.2,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
6,0,23607,Hallows,Manga,0,False,Tukasa Shobou,False,Pass,Pass,False,False,Complete,No,,2007.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0,58187,Hamada Britney no Manga de Wakaru Moe Business,Manga,0,False,Shogakukan,False,Pass,Pass,False,False,Ongoing,No,HAMADA Britney,2010.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8,0,34393,Hamarinko,Manga,0,False,Kodansha,False,Pass,Pass,False,False,Complete,No,KAWASUMI Hiroshi,1996.0,No,,,False,Not rated,Not rated,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9,0,104302,Hamatora - The Comic,Manga,1,False,Shueisha,False,09/23/14,06/22/16,False,False,Complete,No,KODAMA Yuuki,2013.0,No,,,False,7.9,43,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
10,0,163249,Hamedoll,Manga,1,False,Shonen Gahosha,False,02/23/20,02/24/20,False,False,Ongoing,No,SHINONOME Ryu,2019.0,No,,,False,4.2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
11,0,22020,Hameln no Violin Hiki - Shchelkunchik,Manga,1,False,Square Enix,False,08/07/09,08/18/11,False,False,Complete,No,WATANABE Michiaki,2008.0,No,,,False,8.1,42,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12,0,171221,Hametsu no Madou Ou to Golem no Banhi (Novel),Novel,0,False,"Kadokawa, Syosetsu",False,Pass,Pass,False,False,Ongoing,No,Shiba (芝),2018.0,Yes,Seven Seas,1 Vol. - Ongoing,False,Not rated,Not rated,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13,0,14876,Hami+Con!,Manga,0,False,MediaWorks,False,Pass,Pass,False,False,Complete,No,,2007.0,No,,,False,3,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
